External ID,12.13-diHOME,9.10-diHOME,caproate,heptanoate,hydrocinnamate,mandelate,2-hydroxyoctanoate,3-hydroxyoctanoate,caprate,indoleacetate,3-hydroxydecanoate,dodecanoate,undecanedionate,myristoleate,myristate,dodecanedioate,pentadecanoate,hydroxymyristate,palmitoleate,palmitate,tetradecanedioate,10-heptadecenoate,2-hydroxyhexadecanoate,alpha-linolenate,linoleate,oleate,stearate,hexadecanedioate,10-nonadecenoate,nonadecanoate,17-methylstearate,eicosapentaenoate,arachidonate,eicosatrienoate,eicosadienoate,eicosenoate,arachidate,phytanate,docosahexaenoate,docosapentaenoate,adrenate,13-docosenoate,eicosanedioate,oleanate,masilinate,lithocholate,chenodeoxycholate,deoxycholate,hyodeoxycholate/ursodeoxycholate,ketodeoxycholate,alpha-muricholate,cholate,glycolithocholate,glycochenodeoxycholate,glycodeoxycholate,glycoursodeoxycholate,glycocholate,taurolithocholate,taurochenodeoxycholate,taurodeoxycholate,taurohyodeoxycholate/tauroursodeoxycholate,tauro-alpha-muricholate/tauro-beta-muricholate,taurocholate,salicylate,theophylline,saccharin,azelate,sebacate,2-hydroxyibuprofen,carboxyibuprofen,hydrochlorothiazide,furosemide,cetrizine,olmesartan,1.2.3.4-tetrahydro-beta-carboline-1.3-dicarboxylate,4-hydroxystyrene,acetytyrosine,alpha-CEHC,carnosol,carnosol_isomer,crustecdysone,oxypurinol,palmitoylethanolamide,phenyllactate,p-hydroxyphenylacetate,porphobilinogen,urobilin,nervonic acid,acesulfame,oxymetazoline,13-cis-retinoic acid,C14:0 LPC,C16:1 LPC,C16:0 LPC,C18:2 LPC,C18:1 LPC,C18:0 LPC,C20:5 LPC,C20:4 LPC,C20:3 LPC,C22:6 LPC,C16:1 LPE,C16:0 LPE,C18:2 LPE,C18:1 LPE,C18:0 LPE,C20:4 LPE,C20:0 LPE,C22:0 LPE,C30:0 PC,C32:1 PC,C32:0 PC,C34:3 PC,C34:2 PC,C34:1 PC,C34:0 PC,C36:4 PC-A,C36:4 PC-B,C36:3 PC,C36:2 PC,C36:1 PC,C38:6 PC,C38:4 PC,C38:3 PC,C38:2 PC,C34:4 PC plasmalogen,C34:2 PC plasmalogen,C34:1 PC plasmalogen,C36:5 PC plasmalogen,C36:4 PC plasmalogen,C36:2 PC plasmalogen,C36:1 PC plasmalogen,C38:4 PC plasmalogen,C32:0 PE,C34:0 PE,sphingosine,palmithoylethanolamide,linoleoylethanolamide,C2 Ceramide (d18:1),C16:0 Ceramide (d18:1),C22:0 Ceramide (d18:1),C24:0 Ceramide (d18:1),C24:1 Ceramide (d18:1),C16:1 SM,C16:0 SM,C18:1 SM,C18:0 SM,C20:0 SM,C22:1 SM,C22:0 SM,C24:1 SM,C24:0 SM,C14:0 CE,C16:1 CE,C16:0 CE,C18:3 CE,C18:2 CE,C18:1 CE,C18:0 CE,C20:5 CE,C20:4 CE,C20:3 CE,C22:6 CE,C22:5 CE,C22:4 CE,C16:1 MAG,C18:0 MAG,C22:1 MAG,C30:0 DAG,C32:2 DAG,C32:1 DAG,C32:0 DAG,C34:3 DAG,C34:2 DAG,C34:1 DAG,C34:0 DAG,C36:4 DAG,C36:3 DAG,C36:2 DAG,C36:1 DAG,C36:0 DAG,C38:5 DAG,C42:0 TAG,C44:2 TAG,C44:1 TAG,C44:0 TAG,C45:0 TAG,C46:3 TAG,C46:2 TAG,C46:1 TAG,C46:0 TAG,C48:4 TAG,C48:3 TAG,C48:2 TAG,C48:1 TAG,C48:0 TAG,C50:5 TAG,C50:4 TAG,C50:3 TAG,C50:2 TAG,C50:1 TAG,C50:0 TAG,C51:3 TAG,C51:2 TAG,C51:1 TAG,C51:0 TAG,C52:7 TAG,C52:6 TAG,C52:5 TAG,C52:4 TAG,C52:3 TAG,C52:2 TAG,C52:1 TAG,C52:0 TAG,C53:3 TAG,C54:6 TAG,C54:5 TAG,C54:4 TAG,C54:3 TAG,C54:2 TAG,C54:1 TAG,C55:3 TAG,C55:2 TAG,C56:7 TAG,C56:6 TAG,C56:4 TAG,C56:3 TAG,C56:2 TAG,C56:1 TAG,C58:10 TAG,cholesterol,5alpha-cholestan-3beta-ol,beta-sitosterol,piperine,NH4_C16:1 CE,NH4_C16:0 CE,NH4_C18:3 CE,NH4_C18:2 CE,NH4_C18:1 CE,NH4_C18:0 CE,NH4_C20:5 CE,NH4_C20:4 CE,NH4_C20:3 CE,NH4_C22:6 CE,NH4_C22:5 CE,NH4_C22:4 CE,NH4_C16:1 MAG,NH4_C18:0 MAG,NH4_C22:1 MAG,NH4_C32:2 DAG,NH4_C32:1 DAG,NH4_C34:3 DAG,NH4_C34:2 DAG,NH4_C34:1 DAG,NH4_C36:4 DAG,NH4_C36:3 DAG,NH4_C36:2 DAG,NH4_C36:1 DAG,NH4_C36:0 DAG,NH4_C38:5 DAG,NH4_C38:4 DAG,NH4_C42:0 TAG,NH4_C44:2 TAG,NH4_C44:1 TAG,NH4_C44:0 TAG,NH4_C46:3 TAG,NH4_C46:2 TAG,NH4_C46:1 TAG,NH4_C46:0 TAG,NH4_C48:4 TAG,NH4_C48:3 TAG,NH4_C48:2 TAG,NH4_C48:1 TAG,NH4_C48:0 TAG,NH4_C49:1 TAG,NH4_C50:5 TAG,NH4_C50:4 TAG,NH4_C50:3 TAG,NH4_C50:2 TAG,NH4_C50:1 TAG,NH4_C50:0 TAG,NH4_C51:3 TAG,NH4_C51:2 TAG,NH4_C51:1 TAG,NH4_C51:0 TAG,NH4_C52:6 TAG,NH4_C52:5 TAG,NH4_C52:4 TAG,NH4_C52:3 TAG,NH4_C52:2 TAG,NH4_C52:1 TAG,NH4_C52:0 TAG,NH4_C53:3 TAG,NH4_C53:2 TAG,NH4_C54:6 TAG,NH4_C54:5 TAG,NH4_C54:4 TAG,NH4_C54:3 TAG,NH4_C54:2 TAG,NH4_C56:6 TAG,NH4_C56:4 TAG,NH4_C56:3 TAG,NH4_C56:2 TAG,NH4_C56:1 TAG,1-3-7-trimethylurate,2-aminoadipate,2-aminobutyrate,2-hydroxy-3-methylbutyrate,2-hydroxy-3-methylpentanoate,2-hydroxyglutarate,3-hydroxymethylglutarate,3-methyladipate/pimelate,3-methylglutaconate,4-hydroxybenzaldehyde,4-hydroxybenzeneacetonitrile,4-methylcatechol,4-nitrophenol,4-pyridoxate,5-acetylamino-6-amino-3-methyluracil,5-dodecenoate,acesulfame.1,acetylalanine,adenine,adipate,alanine,alpha-glycerophosphate,alpha-ketoglutarate,alpha-ketoisovalerate,arginine,ascorbate,asparagine,aspartate,azelate.1,butyrate,caproate.1,caprylate,cholate.1,cinnamoylglycine,citrate,citrulline,corticosterone,cystine,dCMP,diaminopimelate,dihydroorotate,docosapentaenoate.1,dTMP,eicosapentaenoate.1,epiandrosterone,erythronate,ethyl glucuronide,fructose/glucose/galactose,fucose,fumarate/maleate,gabapentin,gemfibrozil,gentisate,glutamate,glycerate,glycocholate.1,guanine,guanosine,heptadecanoate,homovanillate,hydrochlorothiazide.1,hydrocinnamate.1,hypoxanthine,imidazolelactate,indole-3-propionate,indoxyl sulfate,inosine,lactate,lactose,leucine,linoleoyl ethanolamide,lithocholate.1,malate,malonate,methionine,N6-acetyllysine,N-acetylglutamate,nicotinate,norepinephrine,orotate,oxalate,pantothenate,pentose monophosphate,phenylacetate,phenylacetylglutamine,phenylalanine,proline,propionate,pseudouridine,pyrocatechol,riboflavin,ribothymidine,saccharin.1,salicylate.1,sebacate.1,serine,shikimate,sorbitol,suberate,succinate,tartarate,taurine,tetrahydro-1-methyl-beta-carboline-3-carboxylate,threonine,thymine,tryptophan,tyrosine,UMP,uracil,urate,uridine,valerate/isovalerate,xanthine,xanthurenate,xylose,trimethylbenzene,bilirubin,cytidine,hippurate,hypoxanthine.1,inosine.1,pantothenate.1,glycine,alanine.1,serine.1,methionine.1,aspartate.1,glutamate.1,glutamine,histidine,arginine.1,lysine,valine,leucine.1,isoleucine,phenylalanine.1,tyrosine.1,tryptophan.1,proline.1,hydroxyproline,ornithine,citrulline.1,taurine.1,5-hydroxytryptophan,serotonin,dimethylglycine,ADMA/SDMA,NMMA,aminoisobutyric acid/GABA,kynurenic acid,1-methylhistamine,histamine,N-carbamoyl-beta-alanine,niacinamide,betaine,choline,alpha-glycerophosphocholine,acetylcholine,spermidine,creatine,creatinine,trimethylamine-N-oxide,adenosine,cytosine,2-deoxyadenosine,2-deoxycytidine,cotinine,pipecolic acid,5-aminolevulinic acid,1-methylnicotinamide,butyrobetaine,putrescine,methionine sulfoxide,beta-alanine,anserine,carnitine,C2 carnitine,C3 carnitine,C3-DC-CH3 carnitine,C4 carnitine,C5 carnitine,C8 carnitine,C9 carnitine,C10 carnitine,C10:2 carnitine,C12 carnitine,C12:1 carnitine,C14 carnitine,C14:1 carnitine,C14:2 carnitine,C16 carnitine,C16-OH carnitine,C18 carnitine,C18:1 carnitine,C18:1-OH carnitine,C18:2 carnitine,C20 carnitine,C20:4 carnitine,1-methylguanine,1-methylguanosine,21-deoxycortisol,2-aminoheptanoic acid,2'-O-methyladenosine,3-methylhistidine,3-methylxanthine,3'-O-methyladenosine,4-aminophenol,4-guanidinobutanoic acid,4-hydroxy-3-methylacetophenone,5-acetylamino-6-amino-3-methyluracil.1,7-methylguanine,7-methylxanthine,8-hydroxy-deoxyguanosine,acetaminophen,acetyl-galactosamine,agmatine,alloisoleucine,alpha-hydroxymetoprolol,atenolol,beta-guanidinopropionic acid,biliverdin,biotin,cadaverine,caffeine,cortisol,alanylalanine,diacetylspermine,ectoine,gabapentin.1,guanidoacetic acid,histidinol,homoarginine,homocitrulline,hydroxycotinine,imidazole propionate,imidazoleacetic acid,linoleoyl ethanolamide.1,urobilin.1,metformin,methylimidazole acetic acid,metronidazole,"N1,N12-diacetylspermine",N1-acetylspermidine,N1-acetylspermine,N1-methyl-2-pyridone-5-carboxamide,"N2,N2-dimethylguanosine",N6-acetyllysine.1,N-acetyalanine,N-acetylaspartic acid,N-acetylglutamine,N-acetylhistamine,N-acetylhistidine,N-acetylornithine,N-acetylputrescine,N-alpha-acetylarginine,"N6,N6-dimethyllysine","N6,N6,N6-trimethyllysine",nicotinuric acid,N-methylproline,phytosphingosine,piperine.1,proline betaine,pterin,pyridoxine,quinine,S-adenosylmethionine,S-methylcysteine-S-oxide,sphinganine,sulfapyridine,threosphingosine,trigonelline,urobilin.2,C14:0 LPC.1,C16:1 LPC.1,C16:0 LPC.1,C18:3 LPC,C18:2 LPC.1,C18:1 LPC.1,C18:0 LPC.1,C20:1 LPC,C16:1 LPC plasmalogen,C18:1 LPC plasmalogen,C16:0 LPE.1,C18:0 LPE-A,C18:0 LPE-B,C22:6 LPE,C36:2 PC.1,sphingosine-isomer1,sphingosine-isomer2,sphingosine-isomer3,C14:0 SM,C16:0 SM.1
CSM7KONK,12382971,4743920,23729.0,1214.0,19765,10141.0,,14928,187999,99274,2383248.0,4942168,241978,168217.0,7365028,64325.0,41549288,27705,14512626,75525813,32165,3483541,5433611,340306557,414866793,252845861,17143165,39011,2205302,125604,43416,113066459,53794054,41374169,6636924,14658321,428350,446952,81623612,47888963,9130941,3282515,12640,134010188,1484032,57030682,65366942,249002299,22232695.0,66557680,33244297.0,146975396,397054,21200021,14010682,1495222.0,19695530,277942,2534614,1345001,149712,31108.0,1909558,56674,3168572.0,114815.0,1670149,259084,,1158.0,,,,1382.0,8245.0,2534982,17226,27252.0,474956.0,5357.0,665343.0,791979.0,86072.0,21912372,408060,841389.0,5951.0,209986,,,4871.0,87282.0,317709,25904585,18739835,15295177,6053044,3345316.0,242768.0,6415653,28088.0,319788.0,9948906,1438820.0,1347391,712946.0,21618.0,2062191,46794.0,33296.0,244569.0,1194435.0,706641.0,8780811.0,8919694.0,212522.0,5895467.0,831622.0,8357288.0,7694598.0,1286960,155831.0,555116.0,196476.0,53183.0,6573.0,677858.0,1071290.0,486241.0,258816.0,225876.0,44377.0,100520.0,109832.0,20813.0,1286960,1051609,9747290,373263.0,4769445,1213050.0,942415,1836418.0,2477.0,1933492,81477.0,787486.0,27035.0,15.0,102934.0,233993.0,87082.0,29245.0,27661.0,308065.0,1515272.0,3825735,2064152,243069,705878.0,557164.0,1129724,751592.0,477023.0,173585.0,761254,3409581,454944.0,898.0,76272.0,12345.0,8529,837007.0,5683502,1589256,7194,17173906,15887640,7533465,435553,145908,94186.0,3848.0,31.0,1416.0,,,,,,1187.0,,,2523.0,864.0,7387.0,1507.0,43048.0,296431.0,955609,403291,3420.0,16133.0,14092.0,,39.0,6963.0,1385371.0,2645578.0,10628837,11607346,7373506,355480,14348,143294,17278849,20511946,21759266,20356440,2785644,235750,23372.0,5800.0,646.0,62441.0,528097,531782,597513,17287,,444866,,23071.0,506864.0,10126.0,45659.0,1082380.0,2591231,1098403,33491.0,256181.0,282162.0,721471.0,322317.0,204634.0,64871.0,61425.0,891546.0,105346.0,48551.0,7588.0,1168131.0,2931710,1774823,24998959,13421724,6626630,183497.0,22227,437.0,7186.0,,26.0,,,,,,,2364.0,,162.0,14423,4916.0,186.0,51893.0,170489.0,141193.0,576209.0,215092,859.0,5106.0,7152,7162,117918,872430.0,1502359.0,6903250,7298903,3970936,116013,2042.0,40998,21775,15909784,19849233,16203254,13575469,991763,39322.0,145035,68010.0,13588.0,,13989.0,1423495.0,246029,304317,199903,379777,315906,451480,27982.0,1143761,829.0,877996,152681.0,1675205,54552.0,53963.0,,44444,2462303,615728,225913,170764.0,2540405.0,2042.0,53436564.0,3776325.0,,1431275,761357.0,9040749,2131616,758288,144526223,,14272.0,41587421.0,769.0,,,804381.0,,18725019,,52825608.0,,643818,1098926,10044252,876724,110243,,,986086,6156027,480838,1944044.0,298018,383651.0,315460.0,20232.0,,115909,874931.0,18934.0,799782,,689913.0,623824,8404973,8234449,2347427.0,46239571.0,284291,27248.0,402608,10096204.0,124885,363303,25092.0,41351,10181332,3132645.0,597495.0,734670,9206.0,2815953,387846,2238163,247609,753560,114647.0,189263.0,87147.0,90785,369070.0,75061.0,36869,1149747,18687205,2823435,223767.0,7161,64170.0,261295,2153156,391506.0,1280925,,4028861,15647805,3330360,18752464,5014056,5849688.0,1715435,745916,2470132.0,198274193.0,2161.0,16057392,1414706,6450445,5613,204123,15441.0,461923.0,24058883.0,622616,199227.0,271017.0,7847068,1687307.0,496205879,378040492,219811463,626725712,192524094,105967315,2094919,5356.0,10637.0,807857.0,42698,8848.0,53312.0,22024.0,468053836.0,232371.0,33440975.0,686553,67453.0,321112.0,51689.0,9877983,765410,4195914,294020.0,10284313,2074698781,555383,3648057,3254.0,59389039,1653471.0,3061443153,202856787.0,185.0,1627199,2587786.0,184134.0,91230118,1586289.0,512527.0,30547551.0,345113.0,3329305.0,193304.0,46836.0,425107.0,2446698.0,,,,1413.0,523172.0,365203.0,23855.0,1566370.0,1475749.0,343138.0,3744967.0,2377015.0,2002492.0,9204213.0,8060308.0,5207216.0,288823.0,11437409.0,265758,54797.0,2366.0,27769.0,1117483,354765.0,779188.0,7406891.0,26353.0,1220917.0,3372,15793.0,7844432,102991525.0,3445472,4207620,11922.0,308221018.0,10660360,4707472.0,699268.0,1907222.0,5090177.0,41166580.0,2111279774.0,820187,33057.0,32442654.0,3798345.0,56926168.0,25427.0,,3660786.0,33526466.0,97660.0,836.0,15923639,79960057.0,17201560,,8806.0,3840325633,13635.0,194800920.0,22313118.0,38530493.0,1392439,5950.0,69828121,12199.0,7982.0,,373976969.0,242639.0,65387.0,74726029.0,2412949,849349.0,547145.0,,2824656,265659522,5679188,637671,60862489,34314840.0,,3848646.0,19358.0,20469632,,38964060,2628402.0,22222.0,265633.0,628144.0,1092462959,130464166.0,767020594.0,37745859.0,14997224.0,272546.0,1183079.0,354708.0,88274936.0,100226872.0,7565415.0,3320303.0,8192267.0,113916493.0,73724597,1796840188.0,,541916.0
PSM7J1AU,8248102,2141912,3090.0,187.0,43594,5530.0,1942354.0,15438,760894,1433,2266272.0,19934614,130340,3420.0,29388594,13974941.0,15258434,11417,42623271,231890940,67749,40636634,514008,203051305,1321262962,1105475365,85534540,96292,6117066,739708,46515,4020172,23244464,12436295,2570302,36693029,22600060,45879,16089497,3459190,2132756,2680208,5378,14547208,187332,161816,25947279,2471820,1916388.0,20833513,8907239.0,102311032,1366,4282996,171067,346879.0,7030837,12444,7870476,183977,204780,34398.0,7833331,91626,,1982.0,631630,372420,,3611.0,,,,1489.0,1811.0,644443,26795,15155.0,,,447820.0,742013.0,3479.0,4991423,250153,,,2165108,,,,145340.0,118710,13759934,5534089,11671697,8748720,1060482.0,,3084338,8588.0,,2587356,108204.0,355005,622104.0,,3670713,12845.0,245440.0,195929.0,2146337.0,25924.0,2768888.0,6336660.0,567050.0,542870.0,273528.0,1643222.0,3343020.0,1351289,132467.0,144537.0,106246.0,85094.0,353.0,80896.0,1107037.0,86457.0,88280.0,624575.0,114895.0,71632.0,44054.0,,226557,29231,51664,44109.0,718899,131207.0,168390,352791.0,115384.0,3986997,16231.0,158983.0,47476.0,100025.0,426488.0,1901523.0,697090.0,12686.0,8463.0,232808.0,96062.0,4493413,1056257,98927,189436.0,262896.0,351266,203732.0,,815.0,56854,7670768,1854.0,660528.0,3668747.0,1479112.0,205699,10836353.0,87413311,73306934,735593,174360117,222572015,182184179,34147417,828310,21121.0,108161.0,127843.0,293331.0,10361.0,5764.0,144429.0,572384.0,526642.0,26862.0,924345.0,3398645.0,2000068.0,118339.0,62221.0,50948.0,1093124.0,2281791.0,4931059,2638463,154708.0,213826.0,71317.0,1975.0,17223.0,,107317.0,3115756.0,34051792,50520463,38808201,2657141,710308,850126,48818371,99793914,114453777,93148003,15831419,560257,350483.0,25595.0,2905.0,83336.0,3519733,4642603,2090876,37230,,266742,,198206.0,,2841.0,33647.0,35861.0,3536624,695969,6293.0,45268.0,196326.0,354410.0,55709.0,,,,1676100.0,,2255085.0,3109680.0,5142196.0,108828861,107845933,440321015,942450084,695691870,19438199.0,248997,19150.0,,6903.0,69443.0,104531.0,4829.0,66232.0,148396.0,158589.0,13083.0,340897.0,1175260.0,1257608.0,149240,60163.0,,,269197.0,855151.0,3352140.0,2287490,114226.0,94560.0,97873,18223,350240,17679.0,1162228.0,19611775,43390327,28877062,801365,163506.0,424184,194138,32085015,112641107,150932121,96677467,5342573,23611.0,1395043,997979.0,159099.0,,12665.0,557583.0,310164,1762031,2117782,259828,139370,128033,11483.0,1084712,5798.0,9796,599.0,1355538,19385.0,12051.0,,83104,5330936,134874,773054,383982.0,3046132.0,19625.0,75493365.0,1588041.0,2027.0,1356625,164210.0,2379895,178195,5346602,9825026,,113826.0,133828293.0,,,,,,469083,10243.0,433697.0,,1707584,111955,2414577,1154947,174693,,9636.0,251706,3803078,492476,298009.0,77150,19198.0,53179.0,45932.0,,305462,431330.0,1102549.0,41119,,296964.0,4703582,2001121,17444468,,2929.0,531864,173419.0,1073779,9326461.0,295620,259095,21665.0,74964,327629259,3126828.0,161300.0,127881,1479.0,8797149,6356182,183631,134459,60793,21694.0,83119.0,8024.0,199803,162612.0,104677.0,45113,991927,8140179,28506313,18840408.0,1848589,72046.0,488189,487559,275725.0,2452342,,2785059,18055218,2499943,1121760,1409143,2568297.0,505588,1006640,,13239478.0,,23948243,1269796,41444014,77866,1055369,55459.0,1908847.0,58568336.0,880883,1330418.0,12218267.0,31340657,7328528.0,3598638319,1666016531,736252048,2957000957,478957063,155170900,88259667,112198.0,239311.0,5299204.0,11551197,49789.0,6985.0,38353.0,476104871.0,964190.0,182078303.0,1768636,17948.0,429241.0,75381.0,1347590,8077852,4710999,1858457.0,197219,367619764,24806375,17273274,39106.0,23570292,143390.0,72804351,701916.0,,464871,21553032.0,90636.0,105825440,1023078.0,606179.0,75855107.0,559354.0,6363770.0,5124097.0,146239.0,21660.0,25926824.0,34833.0,,,18319.0,,141281.0,2431.0,255534.0,80279.0,26053.0,1316634.0,,910370.0,2669011.0,776061.0,762784.0,80154.0,,429854,12475.0,8718.0,9605.0,62045,1406000.0,1210128.0,25079149.0,,1146645.0,99490,,18320233,154191194.0,824954,64709,2252.0,417189834.0,351262,,55423.0,,23875769.0,,3744015.0,62632,34498.0,91120738.0,1130641.0,1151522.0,53542.0,37398790.0,27362812.0,105035493.0,79066.0,,29192871,39914815.0,425430,,73052.0,119336832,36.0,58116939.0,7461728.0,5385882.0,4255370,22430.0,147432194,5642.0,4585.0,1642118.0,314977212.0,1517275.0,38465.0,29766706.0,2564157,1317521.0,9510508.0,85748079.0,205852,162140997,5638,606076,62380692,63174526.0,905.0,916169.0,23652.0,14963066,,6221172,2658022.0,144694.0,1426141.0,1736274.0,2825099298,93365341.0,704844522.0,69207542.0,40890199.0,1153797.0,1654705.0,4112110.0,62249742.0,249633513.0,11296204.0,3183560.0,4061609.0,,475108,264560398.0,1370862.0,12521329.0
CSM67UEA,1255266,1267112,24353.0,17781.0,1342723,11027.0,427301.0,11441,37682,21188,3586870.0,1920096,153200,60923.0,7161597,8365545.0,177704521,484612,9535103,97343145,39360,875405,30828320,12033416,95422022,160568067,43003111,65995,768429,122424,44788,1172108,24141346,19048788,11621580,13180125,730695,91170,4804012,7149156,11856006,407816,44939,8031423,475788,50428053,10737183,113253401,10146132.0,2354568,3015410.0,14735739,313231,1200069,1969656,33978.0,625062,563534,1800749,2123644,55050,7297.0,426688,67305,6385045.0,3324437.0,1607229,861473,,3770.0,4399690.0,,,638.0,63240.0,344302,46981,33389.0,3570715.0,32693.0,4260.0,772079.0,175298.0,2360712,181707,2985646.0,4547504.0,222689,,181547.0,,49350.0,298729,15431058,1884559,4777964,6745088,437099.0,29521.0,6045130,,197520.0,8825627,584962.0,1306638,577640.0,61102.0,1799246,17608.0,223147.0,320390.0,2512164.0,216989.0,8136040.0,7673027.0,371420.0,390874.0,451677.0,2462562.0,6752939.0,1115565,,180842.0,29231.0,60076.0,8194.0,676442.0,3579492.0,1054536.0,854790.0,1027445.0,472316.0,348292.0,66381.0,556128.0,1019069,793015,3693492,20235.0,5189959,1404269.0,1240520,2490403.0,128740.0,5777930,244944.0,1746567.0,42942.0,13440.0,430252.0,1478794.0,472357.0,180667.0,507645.0,1190207.0,925322.0,8631727,5799556,1072160,264464.0,3685193.0,3192166,1556370.0,1065357.0,1011050.0,1266022,7562234,11448.0,2398535.0,1632839.0,1591561.0,1675334,4301129.0,26569864,22541961,3131450,25623822,41475933,41351283,8666499,1885931,678498.0,272542.0,9278.0,25672.0,11143.0,408.0,5865.0,7477.0,2778.0,15222.0,,1833.0,5987.0,4038.0,136364.0,,1374.0,39639.0,171125,760528,181976.0,8326.0,817.0,909.0,4090.0,677.0,,26375.0,6816211,881542,832042,354192,705580,13216,290749,976569,1615800,1641843,345151,196250,,,349.0,4977.0,191900,255572,661961,13509,,4113704,4296.0,105600.0,35959.0,230481.0,252935.0,429592.0,5162340,3091797,214967.0,158128.0,1714680.0,1518814.0,594423.0,456840.0,353951.0,48425.0,1983933.0,927.0,1237427.0,1311834.0,2662466.0,24998243,19151196,25555899,57781987,63081190,5800071.0,922016,521078.0,565829.0,5630.0,26371.0,4002.0,2413.0,1883.0,,751.0,11004.0,158.0,,40.0,13995,21671.0,,3274.0,506.0,7009.0,57310.0,461731,89668.0,1250.0,10646,9967,118001,30945.0,3935.0,184554,441007,581287,140502,247882.0,61072,23940,198894,1022380,1849892,1185558,319358,641.0,6332,5688.0,,,279553.0,2531819.0,101650,199470,107892,253029,341685,3438908,46093.0,328807,732.0,511559,23128.0,1981512,575906.0,23750.0,,79214,1086255,462153,252129,67697.0,1228040.0,5364.0,11719292.0,1635709.0,,658104,459610.0,5369518,1296923,261118,5135467,21.0,16570.0,51977908.0,4252.0,,,72025.0,,2794656,,266995.0,,586608,670994,1420515,306822,36703,,44567.0,1061810,6756394,252228,19666.0,54349,171188.0,1919713.0,647.0,7388475.0,4792906,464678.0,76039.0,35434,,658799.0,316787,1301219,5197292,558163.0,39593845.0,71834,9983.0,391731,6992375.0,887530,237876,17007.0,129224,8314599,1956131.0,261462.0,573502,190428.0,5653785,190540,701592,443240,741064,87544.0,134755.0,1956084.0,94655,351038.0,80001.0,3788,2765395,23231257,2964291,615570.0,23878,267069.0,80478,767724,225695.0,726931,,2091419,16848181,1832630,7927448,2794768,,350229,293262,40296917.0,42639980.0,3842.0,10462617,895398,20120857,12184,220683,14028.0,474265.0,30120092.0,1557358,200850.0,280427.0,1899322,907985.0,252439529,268868474,166410591,1538846517,97806750,61620348,3572757,58292.0,31184.0,1116976.0,101193,,3458.0,28288.0,110795816.0,118812.0,24480292.0,52482,248838.0,152674.0,71084.0,6567674,1192892,3270251,752593.0,6932355,102868838,1086726,39985980,8536.0,19033940,381160.0,692959131,14035513.0,,1688097,13353301.0,2115288.0,115105943,196362.0,272301.0,28669684.0,332911.0,12639718.0,2047397.0,17789.0,1631739.0,3155788.0,106924.0,,,,,3227973.0,305861.0,8805777.0,5208503.0,500094.0,62542885.0,250945270.0,15811244.0,51880059.0,409170449.0,29111328.0,929141.0,1483187.0,103462,21370.0,32939.0,5986.0,204838,1589662.0,1813151.0,14851328.0,11543.0,,29962,173055.0,630751,220571790.0,1528082,337386,2373.0,23743647.0,237721,,811187858.0,417749.0,14206700.0,40768725.0,776640796.0,1927042,,51310300.0,5587847.0,7196038.0,299.0,2124448.0,4571647.0,14428566.0,76468.0,4644.0,1686451,23330605.0,6151932,493157109.0,540674496.0,1482885499,249.0,282260817.0,9600005.0,4516733.0,2167127,400.0,73829827,124.0,4878.0,1437583.0,211230518.0,366239.0,28048.0,8857714.0,545954,1162943.0,1542919.0,26095651.0,1537376,116667827,500862,9231161,19632532,37629799.0,16260598.0,1482858.0,5233.0,20775554,14392065411.0,19286713,1317136.0,36094703.0,150458.0,385567.0,460873171,6900326.0,50598245.0,7362851.0,7906621.0,25157.0,2055442.0,1607955.0,49266030.0,58238673.0,,18083531.0,1641993.0,66518884.0,36420542,890091945.0,,
